[2026-06-15 15:07:03] === overnight driver START ===
[2026-06-15 15:18:50] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=43%  0.1=46%  0.25=61%  0.5=61% | best=0.25 (61%, n=28)  <-- BEATS control
[2026-06-15 22:29:22] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:29:24] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:26] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:28] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:30] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:32] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:29:34] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:36] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:38] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:40] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:42] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:29:44] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:46] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:48] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:50] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:52] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:29:55] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:57] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:29:59] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:01] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:03] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:30:05] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:07] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:09] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:11] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:13] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:30:15] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:17] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:19] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:21] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:23] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:30:25] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:27] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:29] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:31] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:33] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:30:35] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:38] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:40] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:42] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:44] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:30:46] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:48] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:50] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:52] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:54] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:30:56] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:30:58] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:00] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:02] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:04] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:31:06] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:08] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:10] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:12] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:14] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:31:16] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:18] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:20] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:23] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:25] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:31:27] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:29] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:31] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:33] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:35] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:31:37] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:39] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:41] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:43] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:45] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:31:47] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:49] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:51] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:53] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:55] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:31:57] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:31:59] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:01] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:03] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:05] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:32:08] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:10] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:12] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:14] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:16] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:32:18] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:20] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:22] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:24] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:26] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:32:28] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:30] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:32] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:34] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:36] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:32:38] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:40] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:42] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:44] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:46] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:32:49] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:51] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:53] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:55] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:32:57] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:32:59] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:01] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:03] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:05] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:07] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:33:09] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:11] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:13] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:15] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:17] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:33:19] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:21] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:23] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:25] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:27] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:33:29] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:32] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:34] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:36] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:38] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:33:40] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:42] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:44] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:46] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:48] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:33:50] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:52] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:54] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:56] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:33:58] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:34:00] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:02] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:04] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:06] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:08] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:34:10] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:12] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:15] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:17] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:19] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:34:21] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:23] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:25] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:27] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:34:29] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:34:31] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
